2003,"FORD","KA","KA XR 1.6 MPI 8V",24716,3962.5,"Gasolina",1.6,.13
2003,"FORD","KA","KA GL Image 1.0i/ 1.0i Zetec Rocam",21034,3962.5,"Gasolina",1,.07
2003,"FORD","KA","KA 1.0i 3p",17726,3962.5,"Gasolina",1,.07
2003,"FORD","KA","KA GL 1.0i Zetec Rocam",19886,3962.5,"Gasolina",1,.07
2003,"GM","ASTRA","Astra Sedan 2.0/CD/ GLS/ Adv. 2.0 16V 4p",37672,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra Sedan 1.8 MPFI 8V 4p (taxi)",27652,1532.5,"Álcool",1.8,.11
2003,"GM","ASTRA","Astra Sedan 2.0/ CD 2.0 MPFI 8V 4p Aut.",47120,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra 2.0/ CD 2.0 8V 3p Aut.",42593,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra S.Sport 2.0 F.Pow. 5p/Sport 2.0 3p",38240,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra GSi 2.0 16V 136cv Hatchback 5p",46115,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra 2.0/ CD/ GLS 2.0 MPFI 16V 3p",33997,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Mec",37358,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra Sedan 2.0/CD/ Expres.GLS 2.0 8V 4p",42874,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra Sedan/ Astra GL Sedan 1.8 MPFI 4p",35114,1532.5,"Álcool",1.8,.11
2003,"GM","ASTRA","Astra 2.0/ CD/ Sunny/ GLS 2.0 8V 3p",35488,1532.5,"Gasolina",2,.13
2003,"GM","ASTRA","Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Aut",42900,1532.5,"Gasolina",2,.13
2003,"GM","CELTA","Celta 1.0/Super/N.Piq.1.0 MPFi VHC 8V 3p",18110,57345,"Gasolina",1,.07
2003,"GM","CELTA","Celta 1.0/ Super 1.0 MPFI VHC 8v 5p",19173,57345,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Wind 1.0 MPFI / EFI  2p",15477,1912.778,"Gasolina",1,.07
